"V1","V2"
"Affiliate-Paid Search-Affiliate-Paid Search-Affiliate-Display",103
"Affiliate-Paid Search-Affiliate-Paid Search-Affiliate",1523
"Affiliate-Paid Search-Affiliate-Paid Search-Affiliate-Paid Search",9842
"Affiliate-Paid Search-Affiliate-Paid Search-Affiliate-Organic Search",341
"Affiliate-Paid Search-Affiliate-Paid Search-Direct",341
"Affiliate-Paid Search-Affiliate-Paid Search-Social",1511
"Affiliate-Paid Search-Affiliate-Paid Search-Display",89
"Affiliate-Paid Search-Affiliate-Paid Search-Affiliate",1629
"Affiliate-Paid Search-Affiliate-Paid Search",3275
"Affiliate-Paid Search-Affiliate-Paid Search-Organic Search",215
"Affiliate-Paid Search-Affiliate-Paid Search-Organic Search-Direct",80
"Affiliate-Paid Search-Affiliate-Paid Search-Organic Search-Social",19
"Affiliate-Paid Search-Affiliate-Paid Search-Organic Search-Display",2
"Affiliate-Paid Search-Affiliate-Paid Search-Organic Search-Affiliate",9
"Affiliate-Paid Search-Affiliate-Paid Search-Organic Search-Paid Search",470
"Affiliate-Paid Search-Affiliate-Paid Search-Organic Search",91
"Affiliate-Paid Search-Affiliate-Organic Search-Direct",131
"Affiliate-Paid Search-Affiliate-Organic Search-Direct-Social",20
"Affiliate-Paid Search-Affiliate-Organic Search-Direct-Display",1
"Affiliate-Paid Search-Affiliate-Organic Search-Direct-Affiliate",19
"Affiliate-Paid Search-Affiliate-Organic Search-Direct-Paid Search",68
"Affiliate-Paid Search-Affiliate-Organic Search-Direct-Organic Search",12
"Affiliate-Paid Search-Affiliate-Organic Search-Social",75
"Affiliate-Paid Search-Affiliate-Organic Search-Display-Social",1
"Affiliate-Paid Search-Affiliate-Organic Search-Display",1
"Affiliate-Paid Search-Affiliate-Organic Search-Display-Organic Search",1
"Affiliate-Paid Search-Affiliate-Organic Search-Affiliate-Direct",2
"Affiliate-Paid Search-Affiliate-Organic Search-Affiliate-Social",7
"Affiliate-Paid Search-Affiliate-Organic Search-Affiliate",3
"Affiliate-Paid Search-Affiliate-Organic Search-Affiliate-Paid Search",21
"Affiliate-Paid Search-Affiliate-Organic Search-Affiliate-Organic Search",12
"Affiliate-Paid Search-Affiliate-Organic Search-Paid Search-Direct",38
"Affiliate-Paid Search-Affiliate-Organic Search-Paid Search-Social",250
"Affiliate-Paid Search-Affiliate-Organic Search-Paid Search-Display",17
"Affiliate-Paid Search-Affiliate-Organic Search-Paid Search-Affiliate",126
"Affiliate-Paid Search-Affiliate-Organic Search-Paid Search",473
"Affiliate-Paid Search-Affiliate-Organic Search-Paid Search-Organic Search",187
"Affiliate-Paid Search-Affiliate-Organic Search-Direct",22
"Affiliate-Paid Search-Affiliate-Organic Search-Social",19
"Affiliate-Paid Search-Affiliate-Organic Search-Affiliate",4
"Affiliate-Paid Search-Affiliate-Organic Search-Paid Search",163
"Affiliate-Paid Search-Affiliate-Organic Search",81
"Affiliate-Paid Search-Direct",517
"Affiliate-Paid Search-Direct-Social",193
"Affiliate-Paid Search-Direct-Display",32
"Affiliate-Paid Search-Direct-Affiliate",135
"Affiliate-Paid Search-Direct-Paid Search",948
"Affiliate-Paid Search-Direct-Organic Search",33
"Affiliate-Paid Search-Direct-Social",446
"Affiliate-Paid Search-Direct-Display-Direct",6
"Affiliate-Paid Search-Direct-Display-Social",13
"Affiliate-Paid Search-Direct-Display",3
"Affiliate-Paid Search-Direct-Display-Affiliate",8
"Affiliate-Paid Search-Direct-Display-Paid Search",26
"Affiliate-Paid Search-Direct-Display-Organic Search",7
"Affiliate-Paid Search-Direct-Affiliate-Direct",21
"Affiliate-Paid Search-Direct-Affiliate-Social",40
"Affiliate-Paid Search-Direct-Affiliate-Display",5
"Affiliate-Paid Search-Direct-Affiliate",88
"Affiliate-Paid Search-Direct-Affiliate-Paid Search",182
"Affiliate-Paid Search-Direct-Affiliate-Organic Search",11
"Affiliate-Paid Search-Direct-Paid Search-Direct",219
"Affiliate-Paid Search-Direct-Paid Search-Social",292
"Affiliate-Paid Search-Direct-Paid Search-Display",33
"Affiliate-Paid Search-Direct-Paid Search-Affiliate",124
"Affiliate-Paid Search-Direct-Paid Search",715
"Affiliate-Paid Search-Direct-Paid Search-Organic Search",47
"Affiliate-Paid Search-Direct-Organic Search-Direct",25
"Affiliate-Paid Search-Direct-Organic Search-Affiliate",1
"Affiliate-Paid Search-Direct-Organic Search-Paid Search",43
"Affiliate-Paid Search-Direct-Organic Search",11
"Affiliate-Paid Search-Social",23834
"Affiliate-Paid Search-Display-Direct",42
"Affiliate-Paid Search-Display-Direct-Social",12
"Affiliate-Paid Search-Display-Direct-Display",4
"Affiliate-Paid Search-Display-Direct-Affiliate",3
"Affiliate-Paid Search-Display-Direct-Paid Search",30
"Affiliate-Paid Search-Display-Direct-Organic Search",3
"Affiliate-Paid Search-Display-Social",371
"Affiliate-Paid Search-Display-Direct",7
"Affiliate-Paid Search-Display-Social",22
"Affiliate-Paid Search-Display",8
"Affiliate-Paid Search-Display-Affiliate",28
"Affiliate-Paid Search-Display-Paid Search",40
"Affiliate-Paid Search-Display-Organic Search",13
"Affiliate-Paid Search-Display-Affiliate-Direct",10
"Affiliate-Paid Search-Display-Affiliate-Social",27
"Affiliate-Paid Search-Display-Affiliate-Display",12
"Affiliate-Paid Search-Display-Affiliate",41
"Affiliate-Paid Search-Display-Affiliate-Paid Search",96
"Affiliate-Paid Search-Display-Affiliate-Organic Search",9
"Affiliate-Paid Search-Display-Paid Search-Direct",52
"Affiliate-Paid Search-Display-Paid Search-Social",169
"Affiliate-Paid Search-Display-Paid Search-Display",122
"Affiliate-Paid Search-Display-Paid Search-Affiliate",39
"Affiliate-Paid Search-Display-Paid Search",363
"Affiliate-Paid Search-Display-Paid Search-Organic Search",52
"Affiliate-Paid Search-Display-Organic Search-Direct",32
"Affiliate-Paid Search-Display-Organic Search-Social",16
"Affiliate-Paid Search-Display-Organic Search-Display",4
"Affiliate-Paid Search-Display-Organic Search-Paid Search",266
"Affiliate-Paid Search-Display-Organic Search",70
"Affiliate-Paid Search-Affiliate-Direct",125
"Affiliate-Paid Search-Affiliate-Direct-Social",36
"Affiliate-Paid Search-Affiliate-Direct-Display",2
"Affiliate-Paid Search-Affiliate-Direct-Affiliate",45
"Affiliate-Paid Search-Affiliate-Direct-Paid Search",90
"Affiliate-Paid Search-Affiliate-Direct-Organic Search",5
"Affiliate-Paid Search-Affiliate-Social",2170
"Affiliate-Paid Search-Affiliate-Display-Direct",8
"Affiliate-Paid Search-Affiliate-Display-Social",19
"Affiliate-Paid Search-Affiliate-Display",16
"Affiliate-Paid Search-Affiliate-Display-Affiliate",14
"Affiliate-Paid Search-Affiliate-Display-Paid Search",56
"Affiliate-Paid Search-Affiliate-Display-Organic Search",19
"Affiliate-Paid Search-Affiliate-Direct",109
"Affiliate-Paid Search-Affiliate-Social",351
"Affiliate-Paid Search-Affiliate-Display",27
"Affiliate-Paid Search-Affiliate",526
"Affiliate-Paid Search-Affiliate-Paid Search",762
"Affiliate-Paid Search-Affiliate-Organic Search",63
"Affiliate-Paid Search-Affiliate-Paid Search-Direct",242
"Affiliate-Paid Search-Affiliate-Paid Search-Social",1293
"Affiliate-Paid Search-Affiliate-Paid Search-Display",80
"Affiliate-Paid Search-Affiliate-Paid Search-Affiliate",1751
"Affiliate-Paid Search-Affiliate-Paid Search",2291
"Affiliate-Paid Search-Affiliate-Paid Search-Organic Search",154
"Affiliate-Paid Search-Affiliate-Organic Search-Direct",60
"Affiliate-Paid Search-Affiliate-Organic Search-Social",11
"Affiliate-Paid Search-Affiliate-Organic Search-Affiliate",11
"Affiliate-Paid Search-Affiliate-Organic Search-Paid Search",297
"Affiliate-Paid Search-Affiliate-Organic Search",78
"Affiliate-Paid Search-Direct",836
"Affiliate-Paid Search-Direct-Social",204
"Affiliate-Paid Search-Direct-Display",22
"Affiliate-Paid Search-Direct-Affiliate",149
"Affiliate-Paid Search-Direct-Paid Search",714
"Affiliate-Paid Search-Direct-Organic Search",40
"Affiliate-Paid Search-Social",11306
"Affiliate-Paid Search-Display-Direct",41
"Affiliate-Paid Search-Display-Social",154
"Affiliate-Paid Search-Display",58
"Affiliate-Paid Search-Display-Affiliate",76
"Affiliate-Paid Search-Display-Paid Search",393
"Affiliate-Paid Search-Display-Organic Search",176
"Affiliate-Paid Search-Affiliate-Direct",130
"Affiliate-Paid Search-Affiliate-Social",872
"Affiliate-Paid Search-Affiliate-Display",59
"Affiliate-Paid Search-Affiliate",726
"Affiliate-Paid Search-Affiliate-Paid Search",2517
"Affiliate-Paid Search-Affiliate-Organic Search",174
"Affiliate-Paid Search-Direct",1088
"Affiliate-Paid Search-Social",6721
"Affiliate-Paid Search-Display",555
"Affiliate-Paid Search-Affiliate",2416
"Affiliate-Paid Search",26888
"Affiliate-Paid Search-Organic Search",1140
"Affiliate-Paid Search-Organic Search-Direct",125
"Affiliate-Paid Search-Organic Search-Social",53
"Affiliate-Paid Search-Organic Search-Display",6
"Affiliate-Paid Search-Organic Search-Affiliate",21
"Affiliate-Paid Search-Organic Search-Paid Search",1442
"Affiliate-Paid Search-Organic Search",300
"Affiliate-Paid Search-Organic Search-Direct",168
"Affiliate-Paid Search-Organic Search-Direct-Social",15
"Affiliate-Paid Search-Organic Search-Direct-Display",2
"Affiliate-Paid Search-Organic Search-Direct-Affiliate",6
"Affiliate-Paid Search-Organic Search-Direct-Paid Search",108
"Affiliate-Paid Search-Organic Search-Direct-Organic Search",14
"Affiliate-Paid Search-Organic Search-Social",93
"Affiliate-Paid Search-Organic Search-Display-Direct",2
"Affiliate-Paid Search-Organic Search-Display",1
"Affiliate-Paid Search-Organic Search-Display-Affiliate",2
"Affiliate-Paid Search-Organic Search-Display-Paid Search",3
"Affiliate-Paid Search-Organic Search-Display-Organic Search",7
"Affiliate-Paid Search-Organic Search-Affiliate-Social",3
"Affiliate-Paid Search-Organic Search-Affiliate-Display",1
"Affiliate-Paid Search-Organic Search-Affiliate",10
"Affiliate-Paid Search-Organic Search-Affiliate-Paid Search",22
"Affiliate-Paid Search-Organic Search-Affiliate-Organic Search",8
"Affiliate-Paid Search-Organic Search-Paid Search-Direct",98
"Affiliate-Paid Search-Organic Search-Paid Search-Social",521
"Affiliate-Paid Search-Organic Search-Paid Search-Display",49
"Affiliate-Paid Search-Organic Search-Paid Search-Affiliate",135
"Affiliate-Paid Search-Organic Search-Paid Search",1380
"Affiliate-Paid Search-Organic Search-Paid Search-Organic Search",459
"Affiliate-Paid Search-Organic Search-Direct",27
"Affiliate-Paid Search-Organic Search-Social",26
"Affiliate-Paid Search-Organic Search-Display",1
"Affiliate-Paid Search-Organic Search-Affiliate",8
"Affiliate-Paid Search-Organic Search-Paid Search",391
"Affiliate-Paid Search-Organic Search",113
"Affiliate-Paid Search-Organic Search-Direct",91
"Affiliate-Paid Search-Organic Search-Direct-Social",33
"Affiliate-Paid Search-Organic Search-Direct-Display",4
"Affiliate-Paid Search-Organic Search-Direct-Affiliate",20
"Affiliate-Paid Search-Organic Search-Direct-Paid Search",202
"Affiliate-Paid Search-Organic Search-Direct-Organic Search",24
"Affiliate-Paid Search-Organic Search-Direct-Social",45
"Affiliate-Paid Search-Organic Search-Direct-Display-Social",1
"Affiliate-Paid Search-Organic Search-Direct-Display-Affiliate",1
"Affiliate-Paid Search-Organic Search-Direct-Display-Paid Search",1
"Affiliate-Paid Search-Organic Search-Direct-Affiliate-Direct",1
"Affiliate-Paid Search-Organic Search-Direct-Affiliate-Social",3
"Affiliate-Paid Search-Organic Search-Direct-Affiliate",8
"Affiliate-Paid Search-Organic Search-Direct-Affiliate-Paid Search",19
"Affiliate-Paid Search-Organic Search-Direct-Affiliate-Organic Search",1
"Affiliate-Paid Search-Organic Search-Direct-Paid Search-Direct",36
"Affiliate-Paid Search-Organic Search-Direct-Paid Search-Social",49
"Affiliate-Paid Search-Organic Search-Direct-Paid Search-Display",6
"Affiliate-Paid Search-Organic Search-Direct-Paid Search-Affiliate",17
"Affiliate-Paid Search-Organic Search-Direct-Paid Search",113
"Affiliate-Paid Search-Organic Search-Direct-Paid Search-Organic Search",32
"Affiliate-Paid Search-Organic Search-Direct-Organic Search-Direct",22
"Affiliate-Paid Search-Organic Search-Direct-Organic Search-Social",2
"Affiliate-Paid Search-Organic Search-Direct-Organic Search-Paid Search",13
"Affiliate-Paid Search-Organic Search-Direct-Organic Search",5
"Affiliate-Paid Search-Organic Search-Social",295
"Affiliate-Paid Search-Organic Search-Display-Direct",1
"Affiliate-Paid Search-Organic Search-Display-Direct-Paid Search",1
"Affiliate-Paid Search-Organic Search-Display-Social",3
"Affiliate-Paid Search-Organic Search-Display-Social",1
"Affiliate-Paid Search-Organic Search-Display-Affiliate",2
"Affiliate-Paid Search-Organic Search-Display-Affiliate-Paid Search",3
"Affiliate-Paid Search-Organic Search-Display-Paid Search-Social",6
"Affiliate-Paid Search-Organic Search-Display-Paid Search-Display",2
"Affiliate-Paid Search-Organic Search-Display-Paid Search",4
"Affiliate-Paid Search-Organic Search-Display-Paid Search-Organic Search",3
"Affiliate-Paid Search-Organic Search-Display-Organic Search-Social",1
"Affiliate-Paid Search-Organic Search-Display-Organic Search-Paid Search",10
"Affiliate-Paid Search-Organic Search-Display-Organic Search",2
"Affiliate-Paid Search-Organic Search-Affiliate-Direct",2
"Affiliate-Paid Search-Organic Search-Affiliate-Direct-Paid Search",2
"Affiliate-Paid Search-Organic Search-Affiliate-Social",12
"Affiliate-Paid Search-Organic Search-Affiliate-Display-Paid Search",1
"Affiliate-Paid Search-Organic Search-Affiliate-Display-Organic Search",1
"Affiliate-Paid Search-Organic Search-Affiliate-Direct",1
"Affiliate-Paid Search-Organic Search-Affiliate-Social",2
"Affiliate-Paid Search-Organic Search-Affiliate-Display",2
"Affiliate-Paid Search-Organic Search-Affiliate",3
"Affiliate-Paid Search-Organic Search-Affiliate-Paid Search",12
"Affiliate-Paid Search-Organic Search-Affiliate-Organic Search",2
"Affiliate-Paid Search-Organic Search-Affiliate-Paid Search-Direct",2
"Affiliate-Paid Search-Organic Search-Affiliate-Paid Search-Social",13
"Affiliate-Paid Search-Organic Search-Affiliate-Paid Search-Affiliate",8
"Affiliate-Paid Search-Organic Search-Affiliate-Paid Search",21
"Affiliate-Paid Search-Organic Search-Affiliate-Paid Search-Organic Search",8
"Affiliate-Paid Search-Organic Search-Affiliate-Organic Search-Direct",2
"Affiliate-Paid Search-Organic Search-Affiliate-Organic Search-Social",2
"Affiliate-Paid Search-Organic Search-Affiliate-Organic Search-Paid Search",10
"Affiliate-Paid Search-Organic Search-Affiliate-Organic Search",2
"Affiliate-Paid Search-Organic Search-Paid Search-Direct",93
"Affiliate-Paid Search-Organic Search-Paid Search-Direct-Social",16
"Affiliate-Paid Search-Organic Search-Paid Search-Direct-Display",4
"Affiliate-Paid Search-Organic Search-Paid Search-Direct-Affiliate",13
"Affiliate-Paid Search-Organic Search-Paid Search-Direct-Paid Search",98
"Affiliate-Paid Search-Organic Search-Paid Search-Direct-Organic Search",18
"Affiliate-Paid Search-Organic Search-Paid Search-Social",1319
"Affiliate-Paid Search-Organic Search-Paid Search-Display-Direct",6
"Affiliate-Paid Search-Organic Search-Paid Search-Display-Social",22
"Affiliate-Paid Search-Organic Search-Paid Search-Display",9
"Affiliate-Paid Search-Organic Search-Paid Search-Display-Affiliate",16
"Affiliate-Paid Search-Organic Search-Paid Search-Display-Paid Search",33
"Affiliate-Paid Search-Organic Search-Paid Search-Display-Organic Search",52
"Affiliate-Paid Search-Organic Search-Paid Search-Affiliate-Direct",6
"Affiliate-Paid Search-Organic Search-Paid Search-Affiliate-Social",56
"Affiliate-Paid Search-Organic Search-Paid Search-Affiliate-Display",5
"Affiliate-Paid Search-Organic Search-Paid Search-Affiliate",72
"Affiliate-Paid Search-Organic Search-Paid Search-Affiliate-Paid Search",205
"Affiliate-Paid Search-Organic Search-Paid Search-Affiliate-Organic Search",42
"Affiliate-Paid Search-Organic Search-Paid Search-Direct",101
"Affiliate-Paid Search-Organic Search-Paid Search-Social",587
"Affiliate-Paid Search-Organic Search-Paid Search-Display",53
"Affiliate-Paid Search-Organic Search-Paid Search-Affiliate",168
"Affiliate-Paid Search-Organic Search-Paid Search",1597
"Affiliate-Paid Search-Organic Search-Paid Search-Organic Search",468
"Affiliate-Paid Search-Organic Search-Paid Search-Organic Search-Direct",28
"Affiliate-Paid Search-Organic Search-Paid Search-Organic Search-Social",50
"Affiliate-Paid Search-Organic Search-Paid Search-Organic Search-Display",5
"Affiliate-Paid Search-Organic Search-Paid Search-Organic Search-Affiliate",11
"Affiliate-Paid Search-Organic Search-Paid Search-Organic Search-Paid Search",818
"Affiliate-Paid Search-Organic Search-Paid Search-Organic Search",167
"Affiliate-Paid Search-Organic Search-Direct",33
"Affiliate-Paid Search-Organic Search-Direct-Social",2
"Affiliate-Paid Search-Organic Search-Direct-Display",2
"Affiliate-Paid Search-Organic Search-Direct-Affiliate",2
"Affiliate-Paid Search-Organic Search-Direct-Paid Search",30
"Affiliate-Paid Search-Organic Search-Direct-Organic Search",3
"Affiliate-Paid Search-Organic Search-Social",66
"Affiliate-Paid Search-Organic Search-Display-Direct",1
"Affiliate-Paid Search-Organic Search-Display-Social",1
"Affiliate-Paid Search-Organic Search-Display",1
"Affiliate-Paid Search-Organic Search-Display-Affiliate",2
"Affiliate-Paid Search-Organic Search-Display-Paid Search",1
"Affiliate-Paid Search-Organic Search-Display-Organic Search",2
"Affiliate-Paid Search-Organic Search-Affiliate-Direct",1
"Affiliate-Paid Search-Organic Search-Affiliate-Social",3
"Affiliate-Paid Search-Organic Search-Affiliate",9
"Affiliate-Paid Search-Organic Search-Affiliate-Paid Search",19
"Affiliate-Paid Search-Organic Search-Affiliate-Organic Search",7
"Affiliate-Paid Search-Organic Search-Paid Search-Direct",44
"Affiliate-Paid Search-Organic Search-Paid Search-Social",151
"Affiliate-Paid Search-Organic Search-Paid Search-Display",19
"Affiliate-Paid Search-Organic Search-Paid Search-Affiliate",39
"Affiliate-Paid Search-Organic Search-Paid Search",404
"Affiliate-Paid Search-Organic Search-Paid Search-Organic Search",190
"Affiliate-Paid Search-Organic Search-Direct",18
"Affiliate-Paid Search-Organic Search-Social",25
"Affiliate-Paid Search-Organic Search-Display",4
